date,channel,campaign,campaign_active,brand_search_volume,ad_spend,clicks
2025-08-07,Google,쿠폰 리커버리,1,449,17864.45,200
2025-08-07,Naver,검색 수요 포착,1,665,12907.79,156
2025-08-07,Naver,브랜드 퍼포먼스,1,371,3333.21,30
2025-08-07,Naver,쿠폰 리커버리,1,578,19496.21,197
2025-08-07,Instagram,브랜드 퍼포먼스,1,540,26244.73,283
2025-08-08,Meta,브랜드 퍼포먼스,1,481,16038.26,147
2025-08-08,Meta,쿠폰 리커버리,1,579,14597.79,156
2025-08-08,Google,검색 수요 포착,1,755,30942.54,377
2025-08-08,Google,쿠폰 리커버리,1,483,13588.82,142
2025-08-08,Naver,검색 수요 포착,1,652,8245.13,104
2025-08-08,Naver,브랜드 퍼포먼스,1,369,6718.85,50
2025-08-08,Naver,쿠폰 리커버리,1,549,21706.65,214
2025-08-08,Instagram,브랜드 퍼포먼스,1,588,26532.78,235
2025-08-09,Meta,브랜드 퍼포먼스,1,438,13246.43,116
2025-08-09,Meta,쿠폰 리커버리,1,591,19251.35,207
2025-08-09,Google,검색 수요 포착,1,747,29351.19,372
2025-08-09,Google,쿠폰 리커버리,1,536,17803.52,189
2025-08-09,Naver,검색 수요 포착,1,669,20107.03,249
2025-08-09,Naver,브랜드 퍼포먼스,1,435,3363.67,26
2025-08-09,Naver,쿠폰 리커버리,1,625,16925.4,181
2025-08-09,Instagram,브랜드 퍼포먼스,1,557,28289.69,242
2025-08-10,Meta,브랜드 퍼포먼스,1,583,33615.67,250
2025-08-10,Meta,쿠폰 리커버리,1,392,4750.04,57
2025-08-10,Google,검색 수요 포착,1,900,41308.39,492
2025-08-10,Google,쿠폰 리커버리,1,487,13460.05,128
2025-08-10,Naver,검색 수요 포착,1,682,24672.01,342
2025-08-10,Naver,브랜드 퍼포먼스,1,448,11669.44,90
2025-08-10,Naver,쿠폰 리커버리,1,419,7059.51,75
2025-08-10,Instagram,브랜드 퍼포먼스,1,589,31816.5,281
2025-08-11,Meta,브랜드 퍼포먼스,1,387,13470.53,119
2025-08-11,Meta,쿠폰 리커버리,1,434,11450.17,114
2025-08-11,Google,검색 수요 포착,1,577,23865.34,297
2025-08-11,Google,쿠폰 리커버리,1,487,10447.93,116
2025-08-11,Naver,검색 수요 포착,1,715,14387.33,191
2025-08-11,Naver,브랜드 퍼포먼스,1,444,14622.83,111
2025-08-11,Naver,쿠폰 리커버리,1,522,3161.7,32
2025-08-11,Instagram,브랜드 퍼포먼스,1,437,19726.72,199
2025-08-12,Meta,브랜드 퍼포먼스,1,533,17613.48,144
2025-08-12,Meta,쿠폰 리커버리,1,387,7918.15,90
2025-08-12,Google,검색 수요 포착,1,713,29395.1,356
2025-08-12,Google,쿠폰 리커버리,1,503,7746.15,72
2025-08-12,Naver,검색 수요 포착,1,565,6786.16,91
2025-08-12,Naver,브랜드 퍼포먼스,1,387,9072.09,80
2025-08-12,Naver,쿠폰 리커버리,1,534,17328.3,197
2025-08-12,Instagram,브랜드 퍼포먼스,1,513,22955.06,205
2025-08-13,Meta,브랜드 퍼포먼스,1,442,15691.21,123
2025-08-13,Meta,쿠폰 리커버리,1,487,12304.11,120
2025-08-13,Google,검색 수요 포착,1,826,26864.46,335
2025-08-13,Google,쿠폰 리커버리,1,459,12305.53,136
2025-08-13,Naver,검색 수요 포착,1,678,17388.45,230
2025-08-13,Naver,브랜드 퍼포먼스,1,336,4928.09,36
2025-08-13,Naver,쿠폰 리커버리,1,522,10089.04,99
2025-08-13,Instagram,브랜드 퍼포먼스,1,565,22956.27,219
2025-08-14,Meta,브랜드 퍼포먼스,1,490,22313.24,175
2025-08-14,Meta,쿠폰 리커버리,1,458,7220.91,80
2025-08-14,Google,검색 수요 포착,1,686,15569.18,181
2025-08-14,Google,쿠폰 리커버리,1,548,23466.58,243
2025-08-14,Naver,검색 수요 포착,1,520,5277.9,64
2025-08-14,Naver,브랜드 퍼포먼스,1,510,23931.38,194
2025-08-14,Naver,쿠폰 리커버리,1,488,5174.94,53
2025-08-14,Instagram,브랜드 퍼포먼스,1,523,24442.54,220
2025-08-15,Meta,브랜드 퍼포먼스,1,406,15789.46,130
2025-08-15,Meta,쿠폰 리커버리,1,551,13390.08,132
2025-08-15,Google,검색 수요 포착,1,808,35862.8,441
2025-08-15,Google,쿠폰 리커버리,1,466,5517.15,75
2025-08-15,Naver,검색 수요 포착,1,604,7320.59,106
2025-08-15,Naver,브랜드 퍼포먼스,1,487,10860.28,94
2025-08-15,Naver,쿠폰 리커버리,1,447,15955.27,179
2025-08-15,Instagram,브랜드 퍼포먼스,1,501,24600.28,214
2025-08-16,Meta,브랜드 퍼포먼스,1,545,24995.12,209
2025-08-16,Meta,쿠폰 리커버리,1,486,8004.6,71
2025-08-16,Google,검색 수요 포착,1,630,19630.41,226
2025-08-16,Google,쿠폰 리커버리,1,661,23994.08,241
2025-08-16,Naver,검색 수요 포착,1,726,26142.57,336
2025-08-16,Naver,브랜드 퍼포먼스,1,482,5706.81,51
2025-08-16,Naver,쿠폰 리커버리,1,497,5606.05,57
2025-08-16,Instagram,브랜드 퍼포먼스,1,596,26778.2,262
2025-08-17,Meta,브랜드 퍼포먼스,1,528,13912.41,118
2025-08-17,Meta,쿠폰 리커버리,1,576,18002.31,166
2025-08-17,Google,검색 수요 포착,1,744,42042.15,537
2025-08-17,Google,쿠폰 리커버리,1,439,2213.52,32
2025-08-17,Naver,검색 수요 포착,1,593,3591.43,51
2025-08-17,Naver,브랜드 퍼포먼스,1,518,11740.72,88
2025-08-17,Naver,쿠폰 리커버리,1,584,22247.42,251
2025-08-17,Instagram,브랜드 퍼포먼스,1,506,28255.61,245
2025-08-18,Meta,브랜드 퍼포먼스,1,489,19069.34,140
2025-08-18,Meta,쿠폰 리커버리,1,531,7262.56,69
2025-08-18,Google,검색 수요 포착,1,710,26802.07,361
2025-08-18,Google,쿠폰 리커버리,1,497,11833.47,124
2025-08-18,Naver,검색 수요 포착,1,600,5569.16,69
2025-08-18,Naver,브랜드 퍼포먼스,1,638,20877.83,184
2025-08-18,Naver,쿠폰 리커버리,1,479,6919.47,72
2025-08-18,Instagram,브랜드 퍼포먼스,1,499,22712.6,220
2025-08-19,Meta,브랜드 퍼포먼스,1,506,14386.44,101
2025-08-19,Meta,쿠폰 리커버리,1,492,10893.01,101
2025-08-19,Google,검색 수요 포착,1,632,24496.76,317
2025-08-19,Google,쿠폰 리커버리,1,550,10383.37,112
2025-08-19,Naver,검색 수요 포착,1,542,8601.89,99
2025-08-19,Naver,브랜드 퍼포먼스,1,555,18861.69,154
2025-08-19,Naver,쿠폰 리커버리,1,468,3286.84,36
2025-08-19,Instagram,브랜드 퍼포먼스,1,435,21567.51,200
2025-08-20,Meta,브랜드 퍼포먼스,1,480,17491.24,147
2025-08-20,Meta,쿠폰 리커버리,1,496,8358.78,84
2025-08-20,Google,검색 수요 포착,1,647,18965.98,231
2025-08-20,Google,쿠폰 리커버리,1,554,16745.23,182
2025-08-20,Naver,검색 수요 포착,1,728,25575.69,330
2025-08-20,Naver,브랜드 퍼포먼스,1,363,3295.81,39
2025-08-20,Naver,쿠폰 리커버리,1,522,1979.89,18
2025-08-20,Instagram,브랜드 퍼포먼스,1,531,22460.56,220
2025-08-21,Meta,브랜드 퍼포먼스,1,537,25104.3,216
2025-08-21,Meta,쿠폰 리커버리,1,423,5446.96,54
2025-08-21,Google,검색 수요 포착,1,795,41028.74,494
2025-08-21,Google,쿠폰 리커버리,1,514,3467.12,33
2025-08-21,Naver,검색 수요 포착,1,548,3360.22,46
2025-08-21,Naver,브랜드 퍼포먼스,1,510,24381.54,208
2025-08-21,Naver,쿠폰 리커버리,1,516,8252.68,83
2025-08-21,Instagram,브랜드 퍼포먼스,1,496,25319.39,245
2025-08-22,Meta,브랜드 퍼포먼스,1,568,25337.22,225
2025-08-22,Meta,쿠폰 리커버리,1,410,6787.79,69
2025-08-22,Google,검색 수요 포착,1,835,35155.24,434
2025-08-22,Google,쿠폰 리커버리,1,422,10900.65,112
2025-08-22,Naver,검색 수요 포착,1,578,13089.92,178
2025-08-22,Naver,브랜드 퍼포먼스,1,546,15862.37,134
2025-08-22,Naver,쿠폰 리커버리,1,526,10956.99,93
2025-08-22,Instagram,브랜드 퍼포먼스,1,511,27225.5,276
2025-08-23,Meta,브랜드 퍼포먼스,1,445,12813.17,90
2025-08-23,Meta,쿠폰 리커버리,1,647,24560.6,253
2025-08-23,Google,검색 수요 포착,1,755,31162.0,370
2025-08-23,Google,쿠폰 리커버리,1,539,18551.3,187
2025-08-23,Naver,검색 수요 포착,1,604,6877.88,93
2025-08-23,Naver,브랜드 퍼포먼스,1,387,22963.3,194
2025-08-23,Naver,쿠폰 리커버리,1,528,11771.04,121
2025-08-23,Instagram,브랜드 퍼포먼스,1,582,29425.56,279
2025-08-24,Meta,브랜드 퍼포먼스,1,477,18781.4,148
2025-08-24,Meta,쿠폰 리커버리,1,439,9939.69,98
2025-08-24,Google,검색 수요 포착,1,837,34876.63,450
2025-08-24,Google,쿠폰 리커버리,1,438,4743.67,45
2025-08-24,Naver,검색 수요 포착,1,524,2439.33,29
2025-08-24,Naver,브랜드 퍼포먼스,1,439,12585.69,118
2025-08-24,Naver,쿠폰 리커버리,1,534,20693.91,197
2025-08-24,Instagram,브랜드 퍼포먼스,1,492,25022.05,224
2025-08-25,Meta,브랜드 퍼포먼스,1,440,13355.8,121
2025-08-25,Meta,쿠폰 리커버리,1,469,11111.64,109
2025-08-25,Google,검색 수요 포착,1,678,28919.98,335
2025-08-25,Google,쿠폰 리커버리,1,478,4356.56,41
2025-08-25,Naver,검색 수요 포착,1,641,18584.7,245
2025-08-25,Naver,브랜드 퍼포먼스,1,338,3536.43,32
2025-08-25,Naver,쿠폰 리커버리,1,501,9448.61,90
2025-08-25,Instagram,브랜드 퍼포먼스,1,569,22128.41,194
2025-08-26,Meta,브랜드 퍼포먼스,1,397,8126.98,85
2025-08-26,Meta,쿠폰 리커버리,1,488,12141.84,119
2025-08-26,Google,검색 수요 포착,1,666,13667.88,175
2025-08-26,Google,쿠폰 리커버리,1,486,14341.62,128
2025-08-26,Naver,검색 수요 포착,1,628,7465.93,95
2025-08-26,Naver,브랜드 퍼포먼스,1,439,6224.86,53
2025-08-26,Naver,쿠폰 리커버리,1,574,10874.43,116
2025-08-26,Instagram,브랜드 퍼포먼스,1,541,17950.26,179
2025-08-27,Meta,브랜드 퍼포먼스,1,462,17123.05,157
2025-08-27,Meta,쿠폰 리커버리,1,483,10622.24,110
2025-08-27,Google,검색 수요 포착,1,741,18285.51,218
2025-08-27,Google,쿠폰 리커버리,1,510,18895.8,188
2025-08-27,Naver,검색 수요 포착,1,597,15894.87,217
2025-08-27,Naver,브랜드 퍼포먼스,1,373,8190.35,77
2025-08-27,Naver,쿠폰 리커버리,1,454,8846.13,111
2025-08-27,Instagram,브랜드 퍼포먼스,1,571,23871.35,220
2025-08-28,Meta,브랜드 퍼포먼스,1,527,19703.27,165
2025-08-28,Meta,쿠폰 리커버리,1,541,11088.07,123
2025-08-28,Google,검색 수요 포착,1,693,24598.67,296
2025-08-28,Google,쿠폰 리커버리,1,483,17464.79,176
2025-08-28,Naver,검색 수요 포착,1,594,5916.54,81
2025-08-28,Naver,브랜드 퍼포먼스,1,439,6235.84,45
2025-08-28,Naver,쿠폰 리커버리,1,583,24030.06,247
2025-08-28,Instagram,브랜드 퍼포먼스,1,532,25273.53,227
2025-08-29,Meta,브랜드 퍼포먼스,1,481,14909.87,134
2025-08-29,Meta,쿠폰 리커버리,1,504,13075.46,123
2025-08-29,Google,검색 수요 포착,1,654,16089.8,207
2025-08-29,Google,쿠폰 리커버리,1,526,21763.72,215
2025-08-29,Naver,검색 수요 포착,1,534,12168.99,160
2025-08-29,Naver,브랜드 퍼포먼스,1,446,15435.72,119
2025-08-29,Naver,쿠폰 리커버리,1,467,7353.47,72
2025-08-29,Instagram,브랜드 퍼포먼스,1,552,24807.89,210
2025-08-30,Meta,브랜드 퍼포먼스,1,514,23547.94,195
2025-08-30,Meta,쿠폰 리커버리,1,525,9948.05,95
2025-08-30,Google,검색 수요 포착,1,818,29042.15,387
2025-08-30,Google,쿠폰 리커버리,1,563,18066.49,179
2025-08-30,Naver,검색 수요 포착,1,565,10059.02,125
2025-08-30,Naver,브랜드 퍼포먼스,1,559,23440.53,198
2025-08-30,Naver,쿠폰 리커버리,1,529,4981.26,52
2025-08-30,Instagram,브랜드 퍼포먼스,1,635,28968.39,239
2025-08-31,Meta,브랜드 퍼포먼스,1,524,23685.07,206
2025-08-31,Meta,쿠폰 리커버리,1,475,9142.91,87
2025-08-31,Google,검색 수요 포착,1,856,44441.94,537
2025-08-31,Google,쿠폰 리커버리,1,410,2545.33,28
2025-08-31,Naver,검색 수요 포착,1,603,5086.34,69
2025-08-31,Naver,브랜드 퍼포먼스,1,429,6655.56,45
2025-08-31,Naver,쿠폰 리커버리,1,658,27110.44,270
2025-08-31,Instagram,브랜드 퍼포먼스,1,523,29363.74,341
2025-09-01,Meta,브랜드 퍼포먼스,1,464,20060.63,159
2025-09-01,Meta,쿠폰 리커버리,1,434,4175.88,41
2025-09-01,Google,검색 수요 포착,1,610,14464.93,205
2025-09-01,Google,쿠폰 리커버리,1,545,15568.86,151
2025-09-01,Naver,검색 수요 포착,1,628,13952.68,191
2025-09-01,Naver,브랜드 퍼포먼스,1,460,13649.72,119
2025-09-01,Instagram,브랜드 퍼포먼스,1,388,19225.8,182
2025-09-02,Meta,브랜드 퍼포먼스,1,412,8725.24,73
2025-09-02,Meta,쿠폰 리커버리,1,545,19712.03,206
2025-09-02,Google,검색 수요 포착,1,761,30010.94,376
2025-09-02,Google,쿠폰 리커버리,1,500,8416.87,90
2025-09-02,Naver,검색 수요 포착,1,605,2293.13,33
2025-09-02,Naver,브랜드 퍼포먼스,1,556,24249.57,185
2025-09-02,Naver,쿠폰 리커버리,1,479,8530.17,79
2025-09-02,Instagram,브랜드 퍼포먼스,1,521,25169.02,250
2025-09-03,Meta,브랜드 퍼포먼스,1,477,10350.75,84
2025-09-03,Meta,쿠폰 리커버리,1,473,10377.29,95
2025-09-03,Google,검색 수요 포착,1,666,23135.92,297
2025-09-03,Google,쿠폰 리커버리,1,489,5496.35,53
2025-09-03,Naver,검색 수요 포착,1,607,3177.52,41
2025-09-03,Naver,브랜드 퍼포먼스,1,430,15220.04,103
2025-09-03,Naver,쿠폰 리커버리,1,446,6875.19,71
2025-09-03,Instagram,브랜드 퍼포먼스,1,558,18461.17,155
2025-09-04,Meta,브랜드 퍼포먼스,1,456,18633.62,169
2025-09-04,Meta,쿠폰 리커버리,1,543,10061.56,118
2025-09-04,Google,검색 수요 포착,1,575,8426.59,110
2025-09-04,Google,쿠폰 리커버리,1,659,30548.09,327
2025-09-04,Naver,검색 수요 포착,1,620,8365.2,115
2025-09-04,Naver,브랜드 퍼포먼스,1,426,12405.3,108
2025-09-04,Naver,쿠폰 리커버리,1,410,10794.13,102
2025-09-04,Instagram,브랜드 퍼포먼스,1,571,24399.19,206
2025-09-05,Meta,브랜드 퍼포먼스,1,478,27857.19,236
2025-09-05,Meta,쿠폰 리커버리,1,391,4868.61,60
2025-09-05,Google,검색 수요 포착,1,699,16103.65,211
2025-09-05,Google,쿠폰 리커버리,1,708,26840.07,285
2025-09-05,Naver,검색 수요 포착,1,687,26749.22,353
2025-09-05,Naver,브랜드 퍼포먼스,1,453,6111.18,49
2025-09-05,Naver,쿠폰 리커버리,1,532,2738.61,28
2025-09-05,Instagram,브랜드 퍼포먼스,1,522,26389.66,253
2025-09-06,Meta,브랜드 퍼포먼스,1,442,16348.62,147
2025-09-06,Meta,쿠폰 리커버리,1,473,15077.81,138
2025-09-06,Google,검색 수요 포착,1,692,25480.21,301
2025-09-06,Google,쿠폰 리커버리,1,558,16178.53,154
2025-09-06,Naver,검색 수요 포착,1,573,8188.08,115
2025-09-06,Naver,브랜드 퍼포먼스,1,549,22506.63,186
2025-09-06,Naver,쿠폰 리커버리,1,425,5572.76,55
2025-09-06,Instagram,브랜드 퍼포먼스,1,505,26420.27,232
2025-09-07,Meta,브랜드 퍼포먼스,1,472,20286.66,174
2025-09-07,Meta,쿠폰 리커버리,1,555,12752.45,127
2025-09-07,Google,검색 수요 포착,1,860,38083.12,474
2025-09-07,Google,쿠폰 리커버리,1,462,3462.05,31
2025-09-07,Naver,검색 수요 포착,1,598,10229.36,134
2025-09-07,Naver,브랜드 퍼포먼스,1,457,15924.84,127
2025-09-07,Naver,쿠폰 리커버리,1,544,11340.02,124
2025-09-07,Instagram,브랜드 퍼포먼스,1,535,27580.97,251
2025-09-08,Meta,브랜드 퍼포먼스,1,382,8254.2,73
2025-09-08,Meta,쿠폰 리커버리,1,509,17703.53,191
2025-09-08,Google,검색 수요 포착,1,743,24099.25,312
2025-09-08,Google,쿠폰 리커버리,1,462,8936.34,92
2025-09-08,Naver,검색 수요 포착,1,650,3326.78,39
2025-09-08,Naver,브랜드 퍼포먼스,1,351,5939.89,47
2025-09-08,Naver,쿠폰 리커버리,1,548,19542.48,207
2025-09-08,Instagram,브랜드 퍼포먼스,1,486,19171.15,169
2025-09-09,Meta,브랜드 퍼포먼스,1,528,17190.49,155
2025-09-09,Meta,쿠폰 리커버리,1,393,6418.65,58
2025-09-09,Google,검색 수요 포착,1,662,25388.38,299
2025-09-09,Google,쿠폰 리커버리,1,377,6718.97,63
2025-09-09,Naver,검색 수요 포착,1,579,11096.93,150
2025-09-09,Naver,브랜드 퍼포먼스,1,444,5423.76,44
2025-09-09,Naver,쿠폰 리커버리,1,363,10352.33,95
2025-09-09,Instagram,브랜드 퍼포먼스,1,536,20573.36,212
2025-09-10,Meta,브랜드 퍼포먼스,1,498,16765.6,121
2025-09-10,Meta,쿠폰 리커버리,1,455,9523.8,95
2025-09-10,Google,검색 수요 포착,1,659,23764.82,292
2025-09-10,Google,쿠폰 리커버리,1,530,11069.46,123
2025-09-10,Naver,검색 수요 포착,1,636,8098.83,101
2025-09-10,Naver,브랜드 퍼포먼스,1,359,8367.77,74
2025-09-10,Naver,쿠폰 리커버리,1,621,13758.6,132
2025-09-10,Instagram,브랜드 퍼포먼스,1,466,21341.03,167
2025-09-11,Meta,브랜드 퍼포먼스,1,381,17024.09,155
2025-09-11,Meta,쿠폰 리커버리,1,518,12555.54,106
2025-09-11,Google,검색 수요 포착,1,816,36231.71,508
2025-09-11,Naver,검색 수요 포착,1,528,9198.34,132
2025-09-11,Naver,브랜드 퍼포먼스,1,514,16378.75,156
2025-09-11,Naver,쿠폰 리커버리,1,451,6910.59,80
2025-09-11,Instagram,브랜드 퍼포먼스,1,496,24568.62,254
2025-09-12,Meta,브랜드 퍼포먼스,1,518,26877.64,241
2025-09-12,Meta,쿠폰 리커버리,1,420,1503.39,19
2025-09-12,Google,검색 수요 포착,1,690,29698.69,388
2025-09-12,Google,쿠폰 리커버리,1,577,8084.9,93
2025-09-12,Naver,검색 수요 포착,1,661,15049.69,192
2025-09-12,Naver,브랜드 퍼포먼스,1,476,3290.59,26
2025-09-12,Naver,쿠폰 리커버리,1,481,14197.72,140
2025-09-12,Instagram,브랜드 퍼포먼스,1,593,23767.23,239
2025-09-13,Meta,브랜드 퍼포먼스,1,505,21552.52,173
2025-09-13,Meta,쿠폰 리커버리,1,464,9650.15,88
2025-09-13,Google,검색 수요 포착,1,704,24020.76,300
2025-09-13,Google,쿠폰 리커버리,1,545,16543.18,168
2025-09-13,Naver,검색 수요 포착,1,625,14033.39,180
2025-09-13,Naver,브랜드 퍼포먼스,1,477,18583.5,156
2025-09-13,Naver,쿠폰 리커버리,1,457,4744.43,48
2025-09-13,Instagram,브랜드 퍼포먼스,1,624,26852.19,235
2025-09-14,Meta,브랜드 퍼포먼스,1,572,27321.89,220
2025-09-14,Meta,쿠폰 리커버리,1,450,6388.82,85
2025-09-14,Google,검색 수요 포착,1,743,30254.35,328
2025-09-14,Google,쿠폰 리커버리,1,566,14071.08,149
2025-09-14,Naver,검색 수요 포착,1,569,6874.04,94
2025-09-14,Naver,브랜드 퍼포먼스,1,472,14334.17,125
2025-09-14,Naver,쿠폰 리커버리,1,487,15065.95,169
2025-09-14,Instagram,브랜드 퍼포먼스,1,559,27530.13,286
2025-09-15,Meta,브랜드 퍼포먼스,1,500,13482.96,99
2025-09-15,Meta,쿠폰 리커버리,1,570,9495.91,104
2025-09-15,Google,검색 수요 포착,1,748,25820.22,314
2025-09-15,Google,쿠폰 리커버리,1,399,4517.65,49
2025-09-15,Naver,검색 수요 포착,1,642,8119.52,115
2025-09-15,Naver,브랜드 퍼포먼스,1,477,11829.25,99
2025-09-15,Naver,쿠폰 리커버리,1,474,8491.29,81
2025-09-15,Instagram,브랜드 퍼포먼스,1,471,19158.99,158
2025-09-16,Meta,브랜드 퍼포먼스,1,501,22218.16,190
2025-09-16,Google,검색 수요 포착,1,747,23965.39,285
2025-09-16,Google,쿠폰 리커버리,1,450,6770.85,64
2025-09-16,Naver,검색 수요 포착,1,675,12781.05,172
2025-09-16,Naver,브랜드 퍼포먼스,1,327,8494.32,79
2025-09-16,Naver,쿠폰 리커버리,1,435,6052.78,65
2025-09-16,Instagram,브랜드 퍼포먼스,1,526,18880.8,160
2025-09-17,Meta,브랜드 퍼포먼스,1,399,8726.67,85
2025-09-17,Meta,쿠폰 리커버리,1,493,15165.66,152
2025-09-17,Google,검색 수요 포착,1,669,18592.65,218
2025-09-17,Google,쿠폰 리커버리,1,527,10167.32,102
2025-09-17,Naver,검색 수요 포착,1,706,12582.51,160
2025-09-17,Naver,브랜드 퍼포먼스,1,381,12183.61,82
2025-09-17,Naver,쿠폰 리커버리,1,485,4640.03,48
2025-09-17,Instagram,브랜드 퍼포먼스,1,499,20907.98,232
2025-09-18,Meta,브랜드 퍼포먼스,1,446,22329.68,197
2025-09-18,Meta,쿠폰 리커버리,1,438,5207.5,35
2025-09-18,Google,검색 수요 포착,1,697,20927.5,266
2025-09-18,Google,쿠폰 리커버리,1,569,15403.75,161
2025-09-18,Naver,검색 수요 포착,1,562,7804.88,111
2025-09-18,Naver,브랜드 퍼포먼스,1,386,7306.53,57
2025-09-18,Naver,쿠폰 리커버리,1,545,16031.42,178
2025-09-18,Instagram,브랜드 퍼포먼스,1,517,22912.26,195
2025-09-19,Meta,브랜드 퍼포먼스,1,513,20008.19,161
2025-09-19,Meta,쿠폰 리커버리,1,491,10506.18,109
2025-09-19,Google,검색 수요 포착,1,860,39944.04,529
2025-09-19,Google,쿠폰 리커버리,1,466,1844.76,19
2025-09-19,Naver,검색 수요 포착,1,681,17805.79,237
2025-09-19,Naver,브랜드 퍼포먼스,1,384,14488.15,138
2025-09-19,Naver,쿠폰 리커버리,1,429,2746.63,32
2025-09-19,Instagram,브랜드 퍼포먼스,1,553,24058.74,251
2025-09-20,Meta,브랜드 퍼포먼스,1,631,29887.19,229
2025-09-20,Meta,쿠폰 리커버리,1,388,5232.18,50
2025-09-20,Google,검색 수요 포착,1,604,14566.65,180
2025-09-20,Google,쿠폰 리커버리,1,682,30764.76,337
2025-09-20,Naver,검색 수요 포착,1,676,20117.97,270
2025-09-20,Naver,브랜드 퍼포먼스,1,477,8249.75,70
2025-09-20,Naver,쿠폰 리커버리,1,511,10537.75,100
2025-09-20,Instagram,브랜드 퍼포먼스,1,484,27906.6,232
2025-09-21,Meta,브랜드 퍼포먼스,1,508,19849.19,171
2025-09-21,Meta,쿠폰 리커버리,1,425,7718.18,101
2025-09-21,Google,검색 수요 포착,1,714,25540.89,333
2025-09-21,Google,쿠폰 리커버리,1,444,11167.83,130
2025-09-21,Naver,검색 수요 포착,1,647,13131.19,185
2025-09-21,Naver,브랜드 퍼포먼스,1,420,8586.68,70
2025-09-21,Naver,쿠폰 리커버리,1,537,8415.0,84
2025-09-21,Instagram,브랜드 퍼포먼스,1,514,22816.72,212
2025-09-22,Meta,브랜드 퍼포먼스,1,467,20777.27,180
2025-09-22,Meta,쿠폰 리커버리,1,463,1814.28,25
2025-09-22,Google,검색 수요 포착,1,704,23059.43,268
2025-09-22,Google,쿠폰 리커버리,1,455,8240.26,81
2025-09-22,Naver,검색 수요 포착,1,605,8915.77,114
2025-09-22,Naver,브랜드 퍼포먼스,1,395,2700.2,23
2025-09-22,Naver,쿠폰 리커버리,1,559,16260.78,173
2025-09-22,Instagram,브랜드 퍼포먼스,1,459,18030.35,150
2025-09-23,Meta,브랜드 퍼포먼스,1,399,13215.37,119
2025-09-23,Meta,쿠폰 리커버리,1,542,14715.47,145
2025-09-23,Google,검색 수요 포착,1,699,29329.31,388
2025-09-23,Google,쿠폰 리커버리,1,501,6290.92,61
2025-09-23,Naver,검색 수요 포착,1,580,5500.82,69
2025-09-23,Naver,브랜드 퍼포먼스,1,384,3752.0,37
2025-09-23,Naver,쿠폰 리커버리,1,634,22976.44,221
2025-09-23,Instagram,브랜드 퍼포먼스,1,500,21539.88,211
2025-09-24,Meta,브랜드 퍼포먼스,1,477,15624.37,134
2025-09-24,Meta,쿠폰 리커버리,1,465,8166.85,86
2025-09-24,Google,검색 수요 포착,1,689,26616.7,323
2025-09-24,Google,쿠폰 리커버리,1,512,7262.4,73
2025-09-24,Naver,검색 수요 포착,1,562,4771.96,74
2025-09-24,Naver,브랜드 퍼포먼스,1,382,13420.59,136
2025-09-24,Naver,쿠폰 리커버리,1,612,11723.62,128
2025-09-24,Instagram,브랜드 퍼포먼스,1,503,21353.88,176
2025-09-25,Meta,브랜드 퍼포먼스,1,459,17766.71,131
2025-09-25,Meta,쿠폰 리커버리,1,487,5846.72,63
2025-09-25,Google,검색 수요 포착,1,616,14869.92,192
2025-09-25,Google,쿠폰 리커버리,1,463,17788.23,159
2025-09-25,Naver,검색 수요 포착,1,565,3892.63,44
2025-09-25,Naver,브랜드 퍼포먼스,1,400,17914.86,151
2025-09-25,Naver,쿠폰 리커버리,1,393,8228.18,87
2025-09-25,Instagram,브랜드 퍼포먼스,1,467,19782.27,166
2025-09-26,Meta,브랜드 퍼포먼스,1,524,29256.08,241
2025-09-26,Meta,쿠폰 리커버리,1,551,3040.65,29
2025-09-26,Google,검색 수요 포착,1,666,20139.77,220
2025-09-26,Google,쿠폰 리커버리,1,567,22653.69,226
2025-09-26,Naver,검색 수요 포착,1,564,4672.47,59
2025-09-26,Naver,브랜드 퍼포먼스,1,308,13093.59,120
2025-09-26,Naver,쿠폰 리커버리,1,641,17636.59,189
2025-09-26,Instagram,브랜드 퍼포먼스,1,607,24989.54,204
2025-09-27,Meta,브랜드 퍼포먼스,1,482,19069.31,165
2025-09-27,Meta,쿠폰 리커버리,1,547,19123.39,208
2025-09-27,Google,검색 수요 포착,1,684,29290.69,353
2025-09-27,Google,쿠폰 리커버리,1,539,21776.9,222
2025-09-27,Naver,검색 수요 포착,1,635,17936.01,229
2025-09-27,Naver,쿠폰 리커버리,1,633,24372.96,256
2025-09-27,Instagram,브랜드 퍼포먼스,1,556,32580.12,316
2025-09-28,Meta,브랜드 퍼포먼스,1,472,7939.16,61
2025-09-28,Meta,쿠폰 리커버리,1,558,22363.17,219
2025-09-28,Google,검색 수요 포착,1,758,32686.95,410
2025-09-28,Google,쿠폰 리커버리,1,480,8516.17,74
2025-09-28,Naver,검색 수요 포착,1,715,24734.66,305
2025-09-28,Naver,브랜드 퍼포먼스,1,410,4969.98,35
2025-09-28,Naver,쿠폰 리커버리,1,569,5633.91,63
2025-09-28,Instagram,브랜드 퍼포먼스,1,550,26277.16,202
2025-09-29,Meta,브랜드 퍼포먼스,1,477,16019.62,130
2025-09-29,Meta,쿠폰 리커버리,1,563,12302.2,124
2025-09-29,Google,검색 수요 포착,1,688,22727.9,296
2025-09-29,Google,쿠폰 리커버리,1,513,12728.5,128
