date,channel,campaign,ad_spend,clicks,conversions,ROAS
2025-09-22,Naver,Naver 캠페인,17140.17,4614,180,2809.0
2025-09-22,Instagram,Instagram 캠페인,17510.01,4205,128,1899.56
2025-09-23,Meta,Meta 캠페인,15970.34,4036,129,3395.96
2025-09-23,Google,Google 캠페인,21800.17,7253,289,3345.03
2025-09-23,Naver,Naver 캠페인,17822.02,5091,199,2859.97
2025-09-23,Instagram,Instagram 캠페인,16682.39,3546,111,2104.76
2025-09-24,Meta,Meta 캠페인,18614.19,4652,132,2095.44
2025-09-24,Google,Google 캠페인,20586.64,6611,254,3855.43
2025-09-24,Naver,Naver 캠페인,13866.35,3680,120,3107.18
2025-09-24,Instagram,Instagram 캠페인,15032.6,3026,90,2355.65
2025-09-25,Meta,Meta 캠페인,18495.1,4666,154,1836.81
2025-09-25,Google,Google 캠페인,19990.32,6203,247,2906.68
2025-09-25,Naver,Naver 캠페인,17688.44,4874,175,2785.07
2025-09-25,Instagram,Instagram 캠페인,11136.73,2823,73,3561.96
2025-09-26,Meta,Meta 캠페인,20951.72,5697,183,2300.26
2025-09-26,Google,Google 캠페인,25097.62,8190,333,2642.04
2025-09-26,Naver,Naver 캠페인,18094.59,4972,172,3483.1
2025-09-26,Instagram,Instagram 캠페인,11257.99,2897,78,4253.47
2025-09-27,Meta,Meta 캠페인,21416.08,5542,183,3585.9
2025-09-27,Google,Google 캠페인,26282.67,8446,346,4063.21
2025-09-27,Naver,Naver 캠페인,14714.0,4069,134,4925.87
2025-09-27,Instagram,Instagram 캠페인,16233.4,3361,96,3675.25
2025-09-28,Meta,Meta 캠페인,21759.48,5459,176,2689.48
2025-09-28,Google,Google 캠페인,22454.61,7258,292,3217.04
2025-09-28,Naver,Naver 캠페인,14454.0,4010,147,3840.26
2025-09-28,Instagram,Instagram 캠페인,15117.97,3059,84,2511.48
2025-09-29,Meta,Meta 캠페인,15146.82,4160,126,3273.46
2025-09-29,Google,Google 캠페인,20196.72,5835,250,3437.8
2025-09-29,Naver,Naver 캠페인,16713.73,4813,172,2798.43
2025-09-29,Instagram,Instagram 캠페인,13243.87,3573,103,3126.44
2025-09-30,Meta,Meta 캠페인,18327.56,4887,157,2498.91
2025-09-30,Google,Google 캠페인,19084.55,6132,247,3084.06
2025-09-30,Naver,Naver 캠페인,18483.49,4884,173,2657.09
2025-09-30,Instagram,Instagram 캠페인,9029.04,2109,49,4015.5
2025-10-01,Meta,Meta 캠페인,21345.64,5172,167,2138.5
2025-10-01,Google,Google 캠페인,23293.55,7176,297,2547.32
2025-10-01,Naver,Naver 캠페인,9653.38,2737,93,5871.99
2025-10-01,Instagram,Instagram 캠페인,16213.51,3671,101,2762.17
2025-10-02,Meta,Meta 캠페인,17075.41,4687,152,2275.76
2025-10-02,Google,Google 캠페인,19586.31,5797,240,3072.38
2025-10-02,Naver,Naver 캠페인,13100.24,3408,108,4285.12
2025-10-02,Instagram,Instagram 캠페인,15672.58,3723,105,2625.1
2025-10-03,Meta,Meta 캠페인,15597.22,3795,120,2833.85
2025-10-03,Google,Google 캠페인,22546.32,6804,288,3446.83
2025-10-03,Naver,Naver 캠페인,19048.61,4953,169,3899.11
2025-10-03,Instagram,Instagram 캠페인,18751.03,4201,122,2059.43
2025-10-04,Meta,Meta 캠페인,18619.89,4817,147,3785.64
2025-10-04,Google,Google 캠페인,20137.0,6557,262,4742.96
2025-10-04,Naver,Naver 캠페인,18369.89,5192,184,4215.22
2025-10-04,Instagram,Instagram 캠페인,11255.84,2692,84,5957.45
2025-10-05,Meta,Meta 캠페인,19843.04,5192,164,3132.69
2025-10-05,Google,Google 캠페인,27269.71,8044,323,3051.88
2025-10-05,Naver,Naver 캠페인,16833.01,4355,161,3619.26
2025-10-05,Instagram,Instagram 캠페인,18375.55,4270,115,2580.08
2025-10-06,Meta,Meta 캠페인,12652.62,3335,110,3286.3
2025-10-06,Google,Google 캠페인,19773.27,6153,233,3122.59
2025-10-06,Naver,Naver 캠페인,16382.0,4438,162,2791.63
2025-10-06,Instagram,Instagram 캠페인,12986.99,2778,89,2759.63
2025-10-07,Meta,Meta 캠페인,15738.77,4131,146,3013.83
2025-10-07,Google,Google 캠페인,20644.06,6599,277,2978.38
2025-10-07,Naver,Naver 캠페인,8793.42,2390,79,5806.63
2025-10-07,Instagram,Instagram 캠페인,12766.9,2942,88,2562.31
2025-10-08,Meta,Meta 캠페인,20164.91,5373,175,2188.63
2025-10-08,Google,Google 캠페인,21747.16,6784,287,2674.69
2025-10-08,Naver,Naver 캠페인,19620.4,5508,189,2145.99
2025-10-08,Instagram,Instagram 캠페인,19422.62,4513,114,1332.21
2025-10-09,Meta,Meta 캠페인,17163.61,4250,132,2844.13
2025-10-09,Google,Google 캠페인,18634.33,5965,243,3879.7
2025-10-09,Naver,Naver 캠페인,18644.1,4719,171,3187.26
2025-10-09,Instagram,Instagram 캠페인,16520.4,3759,96,2793.97
2025-10-10,Meta,Meta 캠페인,16709.35,3988,121,4065.42
2025-10-10,Google,Google 캠페인,21730.66,6323,264,3760.36
2025-10-10,Naver,Naver 캠페인,18711.54,5226,182,3911.5
2025-10-10,Instagram,Instagram 캠페인,12848.9,2833,96,4167.97
2025-10-11,Meta,Meta 캠페인,20576.91,5451,166,3109.85
2025-10-11,Google,Google 캠페인,26860.1,8325,348,2894.47
2025-10-11,Naver,Naver 캠페인,18871.98,5012,160,3802.68
2025-10-11,Instagram,Instagram 캠페인,16677.68,3751,94,3311.99
2025-10-12,Meta,Meta 캠페인,24787.53,6107,181,2362.17
2025-10-12,Google,Google 캠페인,27407.2,8544,364,2694.12
2025-10-12,Naver,Naver 캠페인,20167.33,5404,196,3174.63
2025-10-12,Instagram,Instagram 캠페인,14230.08,3288,92,2792.19
2025-10-13,Meta,Meta 캠페인,13008.08,3414,110,3046.67
2025-10-13,Google,Google 캠페인,19073.84,5901,250,2645.27
2025-10-13,Naver,Naver 캠페인,16300.39,4166,140,3052.11
2025-10-13,Instagram,Instagram 캠페인,13818.94,3421,91,2804.63
2025-10-14,Meta,Meta 캠페인,21269.35,5461,161,2044.93
2025-10-14,Google,Google 캠페인,24471.45,7675,330,2621.83
2025-10-14,Naver,Naver 캠페인,17760.8,5088,180,3390.09
2025-10-14,Instagram,Instagram 캠페인,16565.97,3572,106,1879.87
2025-10-15,Meta,Meta 캠페인,14226.52,3696,123,3225.7
2025-10-15,Google,Google 캠페인,21906.02,7115,306,2426.94
2025-10-15,Naver,Naver 캠페인,18433.49,5043,177,3297.47
2025-10-15,Instagram,Instagram 캠페인,17644.73,3827,97,1791.72
2025-10-16,Meta,Meta 캠페인,20324.67,5500,162,2675.83
2025-10-16,Google,Google 캠페인,26204.16,8346,342,3316.13
2025-10-16,Naver,Naver 캠페인,14628.88,3746,147,3366.46
2025-10-16,Instagram,Instagram 캠페인,12633.37,2972,84,3609.36
2025-10-17,Meta,Meta 캠페인,18351.72,4618,142,2883.74
2025-10-17,Google,Google 캠페인,24198.4,7660,298,3185.44
2025-10-17,Naver,Naver 캠페인,16865.71,4439,165,3399.88
2025-10-17,Instagram,Instagram 캠페인,15061.08,3170,90,2530.05
2025-10-18,Meta,Meta 캠페인,15709.41,3924,118,3769.35
2025-10-18,Google,Google 캠페인,21569.5,6572,264,3867.61
2025-10-18,Naver,Naver 캠페인,19134.45,5385,195,3926.07
2025-10-18,Instagram,Instagram 캠페인,16148.55,3316,86,3906.12
2025-10-19,Meta,Meta 캠페인,13838.13,3083,93,3538.66
2025-10-19,Google,Google 캠페인,23087.51,6945,289,2025.09
2025-10-19,Naver,Naver 캠페인,19222.66,5517,195,2841.69
2025-10-19,Instagram,Instagram 캠페인,17644.09,3801,109,2135.79
2025-10-20,Meta,Meta 캠페인,17031.72,4429,146,2227.06
2025-10-20,Google,Google 캠페인,18302.86,5412,220,2799.11
2025-10-20,Naver,Naver 캠페인,19993.52,5317,186,1843.33
2025-10-20,Instagram,Instagram 캠페인,13514.65,3110,85,2016.42
2025-10-21,Meta,Meta 캠페인,14481.42,3277,103,2431.47
2025-10-21,Google,Google 캠페인,20224.32,6080,243,2821.32
2025-10-21,Naver,Naver 캠페인,15194.93,4056,141,1983.65
2025-10-21,Instagram,Instagram 캠페인,11552.0,2652,80,2562.13
2025-10-22,Meta,Meta 캠페인,16040.25,3797,128,2648.11
2025-10-22,Google,Google 캠페인,22449.55,6936,292,3066.69
2025-10-22,Naver,Naver 캠페인,17663.03,4574,144,3052.41
2025-10-22,Instagram,Instagram 캠페인,15405.34,3422,83,2365.0
2025-10-23,Meta,Meta 캠페인,15523.24,4068,126,3934.93
2025-10-23,Google,Google 캠페인,17713.43,5745,248,3838.64
2025-10-23,Naver,Naver 캠페인,15797.94,4404,138,2956.13
2025-10-23,Instagram,Instagram 캠페인,15779.15,4084,111,1812.99
2025-10-24,Meta,Meta 캠페인,21682.34,5615,176,2459.31
2025-10-24,Google,Google 캠페인,23428.44,7471,309,2164.95
2025-10-24,Naver,Naver 캠페인,18801.39,5294,185,2882.45
2025-10-24,Instagram,Instagram 캠페인,18154.2,4036,102,2026.31
2025-10-25,Meta,Meta 캠페인,18766.41,4892,160,3511.53
2025-10-25,Google,Google 캠페인,25747.02,7463,299,3212.11
2025-10-25,Naver,Naver 캠페인,19475.39,5017,174,3619.5
2025-10-25,Instagram,Instagram 캠페인,17943.32,4062,104,2663.21
2025-10-26,Meta,Meta 캠페인,24730.09,6670,214,2464.7
2025-10-26,Google,Google 캠페인,21565.31,6519,268,3346.18
2025-10-26,Naver,Naver 캠페인,23144.11,6731,223,2264.43
2025-10-26,Instagram,Instagram 캠페인,18718.16,4123,114,2448.34
2025-10-27,Meta,Meta 캠페인,23293.57,5874,195,2089.11
2025-10-27,Google,Google 캠페인,19423.78,5922,242,3236.64
2025-10-27,Naver,Naver 캠페인,18901.03,5079,167,3149.98
2025-10-27,Instagram,Instagram 캠페인,11724.51,2825,69,2744.51
2025-10-28,Meta,Meta 캠페인,17303.37,4596,144,2353.2
2025-10-28,Google,Google 캠페인,17124.9,5110,203,3452.31
2025-10-28,Naver,Naver 캠페인,15643.99,4267,145,3547.59
2025-10-28,Instagram,Instagram 캠페인,12876.01,2512,78,3116.65
2025-10-29,Meta,Meta 캠페인,18057.95,4797,155,2376.55
2025-10-29,Google,Google 캠페인,19069.49,5818,238,2709.25
2025-10-29,Naver,Naver 캠페인,12675.0,3493,113,4617.88
2025-10-29,Instagram,Instagram 캠페인,16531.85,3793,99,1528.2
2025-10-30,Meta,Meta 캠페인,17956.93,4580,133,2563.28
2025-10-30,Google,Google 캠페인,21287.61,6468,256,2843.28
2025-10-30,Naver,Naver 캠페인,18805.22,4972,169,2727.05
2025-10-30,Instagram,Instagram 캠페인,12842.02,3093,79,3145.59
2025-10-31,Meta,Meta 캠페인,20182.7,5585,189,2549.23
2025-10-31,Google,Google 캠페인,21732.78,6409,262,3185.6
2025-10-31,Naver,Naver 캠페인,23907.02,6620,225,2391.59
2025-10-31,Instagram,Instagram 캠페인,15869.38,3626,97,3093.69
2025-11-01,Meta,Meta 캠페인,17561.78,4796,153,3788.35
2025-11-01,Google,Google 캠페인,22994.02,7395,305,3730.2
2025-11-01,Naver,Naver 캠페인,19243.66,5203,175,2552.21
2025-11-01,Instagram,Instagram 캠페인,13071.42,2809,66,4568.58
2025-11-02,Meta,Meta 캠페인,25690.24,6606,200,2912.96
2025-11-02,Google,Google 캠페인,22705.24,6866,273,3897.42
2025-11-02,Naver,Naver 캠페인,19906.59,5557,193,3862.68
2025-11-02,Instagram,Instagram 캠페인,15030.56,3362,99,3593.74
2025-11-03,Meta,Meta 캠페인,19482.88,5023,150,2353.45
2025-11-03,Google,Google 캠페인,20265.58,6348,249,2317.3
2025-11-03,Naver,Naver 캠페인,17142.62,4873,183,3407.11
2025-11-03,Instagram,Instagram 캠페인,16811.29,3765,101,2194.33
2025-11-04,Meta,Meta 캠페인,14024.55,3438,106,4368.58
2025-11-04,Google,Google 캠페인,26563.35,8275,331,2861.87
2025-11-04,Naver,Naver 캠페인,17190.88,4509,157,3119.66
2025-11-04,Instagram,Instagram 캠페인,10412.69,2301,66,3329.25
2025-11-05,Meta,Meta 캠페인,18411.02,4901,152,2380.82
2025-11-05,Google,Google 캠페인,21214.46,6471,262,3629.45
2025-11-05,Naver,Naver 캠페인,18605.27,5330,186,2753.2
2025-11-05,Instagram,Instagram 캠페인,14817.18,3266,94,2563.1
2025-11-06,Meta,Meta 캠페인,19515.51,4548,148,2975.73
2025-11-06,Google,Google 캠페인,28889.35,8649,340,2147.99
2025-11-06,Naver,Naver 캠페인,19236.12,5234,180,3502.64
2025-11-06,Instagram,Instagram 캠페인,12186.49,2591,81,3159.55
2025-11-07,Meta,Meta 캠페인,21639.53,5981,172,2949.21
2025-11-07,Google,Google 캠페인,22556.0,6823,279,3525.65
2025-11-07,Naver,Naver 캠페인,15781.43,4206,155,4188.59
2025-11-07,Instagram,Instagram 캠페인,16786.14,3743,102,3451.81
2025-11-08,Meta,Meta 캠페인,14446.27,3514,129,5228.83
2025-11-08,Google,Google 캠페인,29165.62,9062,382,3536.24
2025-11-08,Naver,Naver 캠페인,19329.31,5345,194,4136.68
2025-11-08,Instagram,Instagram 캠페인,11746.94,2498,57,5705.02
2025-11-09,Meta,Meta 캠페인,18513.94,4762,171,3447.31
2025-11-09,Google,Google 캠페인,23494.93,7369,299,3548.03
2025-11-09,Naver,Naver 캠페인,19743.92,5456,200,3801.53
2025-11-09,Instagram,Instagram 캠페인,19330.43,4233,112,2993.18
2025-11-10,Meta,Meta 캠페인,17052.35,4824,155,2549.73
2025-11-10,Google,Google 캠페인,22905.46,6774,294,2323.05
2025-11-10,Naver,Naver 캠페인,19313.4,5332,190,2676.5
2025-11-10,Instagram,Instagram 캠페인,14162.71,3392,98,2592.08
2025-11-11,Meta,Meta 캠페인,16864.63,4405,133,2977.61
2025-11-11,Google,Google 캠페인,18423.0,5431,236,3438.48
2025-11-11,Naver,Naver 캠페인,18339.58,5270,187,2542.99
2025-11-11,Instagram,Instagram 캠페인,13281.36,3013,78,3157.13
2025-11-12,Meta,Meta 캠페인,16039.77,4162,128,3656.44
2025-11-12,Google,Google 캠페인,23948.5,7239,294,3702.69
2025-11-12,Naver,Naver 캠페인,10984.49,3249,111,4350.39
2025-11-12,Instagram,Instagram 캠페인,13876.31,3130,87,3285.81
2025-11-13,Meta,Meta 캠페인,15557.97,3904,136,3765.06
2025-11-13,Google,Google 캠페인,18710.41,5426,219,4088.59
2025-11-13,Naver,Naver 캠페인,14484.27,3896,150,4427.84
2025-11-13,Instagram,Instagram 캠페인,13734.96,2965,75,3578.81
2025-11-14,Meta,Meta 캠페인,16692.35,4100,137,3394.56
2025-11-14,Google,Google 캠페인,24150.38,7344,308,4242.55
2025-11-14,Naver,Naver 캠페인,19652.5,5087,189,4062.27
2025-11-14,Instagram,Instagram 캠페인,16050.78,3451,100,3264.39
2025-11-15,Meta,Meta 캠페인,18179.37,4855,172,3897.99
2025-11-15,Google,Google 캠페인,24476.93,7345,307,4269.19
2025-11-15,Naver,Naver 캠페인,20118.03,4950,174,4894.53
2025-11-15,Instagram,Instagram 캠페인,11782.27,2479,75,4601.76
2025-11-16,Meta,Meta 캠페인,17416.95,4254,143,3704.2
2025-11-16,Google,Google 캠페인,22052.87,6700,274,3678.41
2025-11-16,Naver,Naver 캠페인,15685.28,4257,146,4413.96
2025-11-16,Instagram,Instagram 캠페인,19299.75,3852,109,2812.79
2025-11-17,Meta,Meta 캠페인,19253.14,4882,139,2787.7
2025-11-17,Google,Google 캠페인,21249.74,6387,249,2754.29
2025-11-17,Naver,Naver 캠페인,18022.66,5029,186,3696.51
2025-11-17,Instagram,Instagram 캠페인,14776.24,3368,88,3166.79
2025-11-18,Meta,Meta 캠페인,16533.19,4028,131,2777.68
2025-11-18,Google,Google 캠페인,24971.09,7525,298,2855.27
2025-11-18,Naver,Naver 캠페인,17271.75,4541,158,3901.6
2025-11-18,Instagram,Instagram 캠페인,12607.65,2962,77,2866.96
2025-11-19,Meta,Meta 캠페인,17632.22,4282,143,3048.31
2025-11-19,Google,Google 캠페인,21297.45,6709,272,3775.55
2025-11-19,Naver,Naver 캠페인,14207.18,4016,137,4269.56
2025-11-19,Instagram,Instagram 캠페인,13227.49,3041,86,2788.32
2025-11-20,Meta,Meta 캠페인,21253.34,5573,169,2793.79
2025-11-20,Google,Google 캠페인,28175.12,8873,348,2420.48
2025-11-20,Naver,Naver 캠페인,16768.66,4167,154,4074.88
2025-11-20,Instagram,Instagram 캠페인,18689.36,3981,111,2565.31
2025-11-21,Meta,Meta 캠페인,22660.26,5364,174,2863.09
2025-11-21,Google,Google 캠페인,32790.07,10237,415,2320.42
2025-11-21,Naver,Naver 캠페인,22661.51,5888,207,2149.98
2025-11-21,Instagram,Instagram 캠페인,20903.46,4912,128,2535.74
2025-11-22,Meta,Meta 캠페인,25380.47,6493,205,2825.16
2025-11-22,Google,Google 캠페인,33578.14,11082,460,3659.38
2025-11-22,Naver,Naver 캠페인,21912.03,5964,216,4078.67
2025-11-22,Instagram,Instagram 캠페인,17709.38,4180,113,4126.47
2025-11-23,Meta,Meta 캠페인,25832.32,6254,213,2130.17
2025-11-23,Google,Google 캠페인,30739.38,9521,383,2536.27
2025-11-23,Naver,Naver 캠페인,27198.81,6709,241,3096.21
2025-11-23,Instagram,Instagram 캠페인,21116.33,4857,133,2310.2
2025-11-24,Meta,Meta 캠페인,19341.37,4989,153,2954.91
2025-11-24,Google,Google 캠페인,20092.97,5968,248,4319.52
2025-11-24,Naver,Naver 캠페인,20100.6,5557,194,3105.0
2025-11-24,Instagram,Instagram 캠페인,16893.73,3943,110,2472.38
2025-11-25,Meta,Meta 캠페인,22317.35,5565,169,2800.22
2025-11-25,Google,Google 캠페인,25760.36,7942,326,3383.36
2025-11-25,Naver,Naver 캠페인,19192.41,5192,175,3512.73
2025-11-25,Instagram,Instagram 캠페인,18170.77,3747,102,3257.91
2025-11-26,Meta,Meta 캠페인,20937.75,5075,149,2581.58
2025-11-26,Google,Google 캠페인,28074.05,8309,355,3330.85
2025-11-26,Naver,Naver 캠페인,16901.82,4739,170,4675.11
2025-11-26,Instagram,Instagram 캠페인,18126.78,4067,115,2796.83
2025-11-27,Meta,Meta 캠페인,23785.26,5702,166,2204.27
2025-11-27,Google,Google 캠페인,21243.65,6244,246,3623.87
2025-11-27,Naver,Naver 캠페인,21437.19,5983,204,2894.77
2025-11-27,Instagram,Instagram 캠페인,18639.61,4188,115,2917.25
2025-11-28,Meta,Meta 캠페인,26852.95,6822,229,2835.41
2025-11-28,Google,Google 캠페인,28544.54,8646,353,3061.69
2025-11-28,Naver,Naver 캠페인,20853.01,5536,202,2901.35
2025-11-28,Instagram,Instagram 캠페인,17849.99,3567,100,2778.84
2025-11-29,Meta,Meta 캠페인,22937.49,5940,196,2813.62
2025-11-29,Google,Google 캠페인,30301.48,9098,372,2899.98
2025-11-29,Naver,Naver 캠페인,27625.16,7666,255,2307.5
2025-11-29,Instagram,Instagram 캠페인,24640.99,5497,149,1846.56
2025-11-30,Meta,Meta 캠페인,27090.17,6938,221,1780.93
2025-11-30,Google,Google 캠페인,26963.71,8265,344,2808.58
2025-11-30,Naver,Naver 캠페인,19290.75,5215,172,2513.08
2025-11-30,Instagram,Instagram 캠페인,19477.91,4700,137,2212.67
2025-12-01,Meta,Meta 캠페인,27048.05,7288,227,1605.84
2025-12-01,Google,Google 캠페인,24578.65,7584,291,2217.86
2025-12-01,Naver,Naver 캠페인,20750.21,5682,200,2797.07
2025-12-01,Instagram,Instagram 캠페인,13724.49,2622,84,2846.7
2025-12-02,Meta,Meta 캠페인,22532.16,6160,188,2303.11
2025-12-02,Google,Google 캠페인,28681.12,8883,356,2190.0
2025-12-02,Naver,Naver 캠페인,21785.64,6153,222,2279.34
2025-12-02,Instagram,Instagram 캠페인,17403.88,4172,114,1788.43
2025-12-03,Meta,Meta 캠페인,27854.33,6993,224,1666.07
2025-12-03,Google,Google 캠페인,23706.66,7349,301,2507.64
2025-12-03,Naver,Naver 캠페인,23962.71,6311,221,2098.13
2025-12-03,Instagram,Instagram 캠페인,13948.84,3334,95,2899.5
2025-12-04,Meta,Meta 캠페인,17208.08,4564,149,2996.01
2025-12-04,Google,Google 캠페인,20635.31,6368,270,3098.06
2025-12-04,Naver,Naver 캠페인,13339.66,3177,117,3421.42
2025-12-04,Instagram,Instagram 캠페인,15915.31,3396,106,2287.96
2025-12-05,Meta,Meta 캠페인,18663.79,4828,148,2404.67
2025-12-05,Google,Google 캠페인,24539.1,7765,317,3248.99
2025-12-05,Naver,Naver 캠페인,17854.18,4661,159,3310.39
2025-12-05,Instagram,Instagram 캠페인,14438.8,3596,107,2826.51
2025-12-06,Meta,Meta 캠페인,18532.58,4461,139,1900.01
2025-12-06,Google,Google 캠페인,20686.04,6461,263,2405.86
2025-12-06,Naver,Naver 캠페인,15764.61,4371,167,3505.36
2025-12-06,Instagram,Instagram 캠페인,19804.64,4667,124,1798.57
2025-12-07,Meta,Meta 캠페인,19410.65,5212,160,2033.36
2025-12-07,Google,Google 캠페인,26800.78,8218,336,2539.42
2025-12-07,Naver,Naver 캠페인,15318.89,4131,144,4045.57
2025-12-07,Instagram,Instagram 캠페인,15030.01,3265,103,2284.4
2025-12-08,Meta,Meta 캠페인,19454.34,4861,154,2617.82
2025-12-08,Google,Google 캠페인,23892.65,7664,322,2900.75
2025-12-08,Naver,Naver 캠페인,14796.27,4158,149,4399.82
2025-12-08,Instagram,Instagram 캠페인,12573.89,2565,68,3339.42
2025-12-09,Meta,Meta 캠페인,20757.44,5356,171,2799.17
2025-12-09,Google,Google 캠페인,15423.14,4335,181,5426.81
2025-12-09,Naver,Naver 캠페인,13136.4,3547,118,4969.62
2025-12-09,Instagram,Instagram 캠페인,14241.28,2906,84,2922.07
2025-12-10,Meta,Meta 캠페인,18028.29,4594,149,3277.34
2025-12-10,Google,Google 캠페인,18018.76,5080,210,4619.41
2025-12-10,Naver,Naver 캠페인,16363.6,4653,161,3609.87
2025-12-10,Instagram,Instagram 캠페인,15190.1,3452,92,3437.6
2025-12-11,Meta,Meta 캠페인,15998.58,4332,147,3784.84
2025-12-11,Google,Google 캠페인,22143.09,6428,265,4002.46
2025-12-11,Naver,Naver 캠페인,16570.63,4793,160,3523.25
2025-12-11,Instagram,Instagram 캠페인,11187.85,2369,55,3985.85
2025-12-12,Meta,Meta 캠페인,16991.57,4415,145,3025.39
2025-12-12,Google,Google 캠페인,20803.81,6470,273,4445.3
2025-12-12,Naver,Naver 캠페인,15480.67,4280,152,4741.5
2025-12-12,Instagram,Instagram 캠페인,19931.74,4720,132,2115.1
2025-12-13,Meta,Meta 캠페인,19486.54,4560,145,3156.56
2025-12-13,Google,Google 캠페인,19935.46,6170,248,4722.95
2025-12-13,Naver,Naver 캠페인,21161.18,5582,177,2845.51
2025-12-13,Instagram,Instagram 캠페인,12502.95,2885,81,4322.59
2025-12-14,Meta,Meta 캠페인,19720.85,4983,158,2075.31
2025-12-14,Google,Google 캠페인,27884.16,8636,359,2461.39
2025-12-14,Naver,Naver 캠페인,22238.77,6118,216,2244.92
2025-12-14,Instagram,Instagram 캠페인,15683.26,3478,93,2509.04
2025-12-15,Meta,Meta 캠페인,14303.15,3783,126,3217.54
2025-12-15,Google,Google 캠페인,19407.42,6038,248,4387.36
2025-12-15,Naver,Naver 캠페인,16100.15,4430,150,3315.17
2025-12-15,Instagram,Instagram 캠페인,17095.5,3972,112,2275.59
2025-12-16,Meta,Meta 캠페인,18427.25,4416,127,2290.53
2025-12-16,Google,Google 캠페인,18826.03,5837,230,3804.84
2025-12-16,Naver,Naver 캠페인,17074.05,4763,158,3059.68
2025-12-16,Instagram,Instagram 캠페인,13047.24,3028,84,2806.89
2025-12-17,Meta,Meta 캠페인,16567.76,4552,143,3670.69
2025-12-17,Google,Google 캠페인,18999.99,5754,233,4146.14
2025-12-17,Naver,Naver 캠페인,17788.45,5024,183,3887.56
2025-12-17,Instagram,Instagram 캠페인,18662.03,4056,120,2316.68
2025-12-18,Meta,Meta 캠페인,15555.12,3751,122,2350.0
2025-12-18,Google,Google 캠페인,20512.01,6064,240,2265.09
2025-12-18,Naver,Naver 캠페인,16030.37,4755,170,3395.44
2025-12-18,Instagram,Instagram 캠페인,16122.65,3509,111,2157.13
2025-12-19,Meta,Meta 캠페인,19043.44,4959,172,3259.62
2025-12-19,Google,Google 캠페인,23892.98,7058,295,3608.2
2025-12-19,Naver,Naver 캠페인,20547.43,5265,191,3117.3
2025-12-19,Instagram,Instagram 캠페인,18872.97,4698,133,2512.2
2025-12-20,Meta,Meta 캠페인,20813.05,5549,171,2022.43
2025-12-20,Google,Google 캠페인,26892.76,8417,337,2401.87
2025-12-20,Naver,Naver 캠페인,15889.06,4330,154,3482.81
2025-12-20,Instagram,Instagram 캠페인,13493.56,3193,74,3443.79
2025-12-21,Meta,Meta 캠페인,19442.95,5019,154,2347.3
2025-12-21,Google,Google 캠페인,22491.23,6594,265,2245.31
2025-12-21,Naver,Naver 캠페인,19095.12,5036,172,2583.23
2025-12-21,Instagram,Instagram 캠페인,16680.06,3443,89,1728.61
2025-12-22,Meta,Meta 캠페인,18243.55,3966,112,2659.84
2025-12-22,Google,Google 캠페인,22806.02,7336,301,2644.38
2025-12-22,Naver,Naver 캠페인,17313.88,4670,171,2808.93
2025-12-22,Instagram,Instagram 캠페인,17016.73,3392,92,2135.3
2025-12-23,Meta,Meta 캠페인,20391.68,5344,174,1923.03
2025-12-23,Google,Google 캠페인,22214.23,6816,264,2688.54
2025-12-23,Naver,Naver 캠페인,14659.69,4205,158,2882.66
2025-12-23,Instagram,Instagram 캠페인,16268.54,3292,95,1923.5
2025-12-24,Meta,Meta 캠페인,19399.23,4973,149,1754.73
2025-12-24,Google,Google 캠페인,16774.8,5243,222,3022.72
2025-12-24,Naver,Naver 캠페인,15580.22,4141,142,2596.5
2025-12-24,Instagram,Instagram 캠페인,14928.31,3088,74,1858.02
2025-12-25,Meta,Meta 캠페인,16112.97,4286,136,3118.25
2025-12-25,Google,Google 캠페인,27650.86,8421,349,1833.4
2025-12-25,Naver,Naver 캠페인,15785.59,4028,131,3401.04
2025-12-25,Instagram,Instagram 캠페인,10257.93,1674,47,3082.75
2025-12-26,Meta,Meta 캠페인,18793.68,4873,171,3112.55
2025-12-26,Google,Google 캠페인,23145.28,7352,297,3693.71
2025-12-26,Naver,Naver 캠페인,16587.27,4475,172,3709.16
2025-12-26,Instagram,Instagram 캠페인,13970.06,3491,94,2686.48
2025-12-27,Meta,Meta 캠페인,17789.15,4950,151,3255.37
2025-12-27,Google,Google 캠페인,21090.62,6798,286,3586.16
2025-12-27,Naver,Naver 캠페인,18518.69,4855,184,3325.77
2025-12-27,Instagram,Instagram 캠페인,18931.53,4325,124,1933.65
2025-12-28,Meta,Meta 캠페인,22780.42,5498,172,1998.16
2025-12-28,Google,Google 캠페인,23884.77,7082,294,2499.2
2025-12-28,Naver,Naver 캠페인,14230.52,3796,131,3359.69
2025-12-28,Instagram,Instagram 캠페인,17212.95,3974,123,2409.79
2025-12-29,Meta,Meta 캠페인,14943.44,4075,118,3761.73
2025-12-29,Google,Google 캠페인,19164.45,6160,243,3787.48
2025-12-29,Naver,Naver 캠페인,14752.47,4151,147,5321.07
2025-12-29,Instagram,Instagram 캠페인,16054.31,3439,88,2590.26
2025-12-30,Meta,Meta 캠페인,17127.71,4409,152,2915.06
2025-12-30,Google,Google 캠페인,20904.06,6502,263,3433.19
2025-12-30,Naver,Naver 캠페인,14009.8,3930,139,4381.48
2025-12-30,Instagram,Instagram 캠페인,9968.32,2153,64,3771.04
2025-12-31,Meta,Meta 캠페인,15457.91,4153,144,2971.13
