date,channel,campaign,campaign_active,brand_search_volume,ad_spend,clicks
2025-08-23,Google,브랜드 퍼포먼스,0,254,0.0,0
2025-08-23,Google,검색 수요 포착,0,281,4674.3,44
2025-08-23,Google,쿠폰 리커버리,0,272,2782.69,22
2025-08-23,Naver,브랜드 퍼포먼스,0,233,3444.5,23
2025-08-23,Naver,검색 수요 포착,0,348,1031.68,11
2025-08-23,Naver,쿠폰 리커버리,0,298,1765.66,14
2025-08-23,Instagram,브랜드 퍼포먼스,1,709,29425.56,279
2025-08-23,Instagram,검색 수요 포착,0,304,0.0,0
2025-08-23,Instagram,쿠폰 리커버리,0,275,0.0,0
2025-08-24,Meta,브랜드 퍼포먼스,1,652,18781.4,148
2025-08-24,Meta,검색 수요 포착,0,360,0.0,0
2025-08-24,Meta,쿠폰 리커버리,0,223,1490.95,11
2025-08-24,Google,브랜드 퍼포먼스,0,271,0.0,0
2025-08-24,Google,검색 수요 포착,0,331,5231.49,54
2025-08-24,Google,쿠폰 리커버리,0,285,711.55,5
2025-08-24,Naver,브랜드 퍼포먼스,0,287,1887.85,14
2025-08-24,Naver,검색 수요 포착,0,365,365.9,3
2025-08-24,Naver,쿠폰 리커버리,0,284,3104.09,23
2025-08-24,Instagram,브랜드 퍼포먼스,1,609,25022.05,224
2025-08-24,Instagram,검색 수요 포착,0,378,0.0,0
2025-08-24,Instagram,쿠폰 리커버리,0,296,0.0,0
2025-08-25,Meta,브랜드 퍼포먼스,0,205,2003.37,14
2025-08-25,Meta,검색 수요 포착,0,403,0.0,0
2025-08-25,Meta,쿠폰 리커버리,0,287,1666.75,13
2025-08-25,Google,브랜드 퍼포먼스,0,248,0.0,0
2025-08-25,Google,검색 수요 포착,1,1006,28919.98,335
2025-08-25,Google,쿠폰 리커버리,0,242,653.48,4
2025-08-25,Naver,브랜드 퍼포먼스,0,248,530.46,3
2025-08-25,Naver,검색 수요 포착,1,943,18584.7,245
2025-08-25,Naver,쿠폰 리커버리,0,311,1417.29,10
2025-08-25,Instagram,브랜드 퍼포먼스,0,206,3319.26,23
2025-08-25,Instagram,검색 수요 포착,0,380,0.0,0
2025-08-25,Instagram,쿠폰 리커버리,0,304,0.0,0
2025-08-26,Meta,브랜드 퍼포먼스,0,273,1219.05,10
2025-08-26,Meta,검색 수요 포착,0,341,0.0,0
2025-08-26,Meta,쿠폰 리커버리,0,229,1821.28,14
2025-08-26,Google,브랜드 퍼포먼스,0,172,0.0,0
2025-08-26,Google,검색 수요 포착,1,973,13667.88,175
2025-08-26,Google,쿠폰 리커버리,0,325,2151.24,15
2025-08-26,Naver,브랜드 퍼포먼스,0,225,933.73,6
2025-08-26,Naver,검색 수요 포착,1,870,7465.93,95
2025-08-26,Naver,쿠폰 리커버리,0,293,1631.16,13
2025-08-26,Instagram,브랜드 퍼포먼스,0,194,2692.54,21
2025-08-26,Instagram,검색 수요 포착,0,341,0.0,0
2025-08-26,Instagram,쿠폰 리커버리,0,252,0.0,0
2025-08-27,Meta,브랜드 퍼포먼스,0,249,2568.46,18
2025-08-27,Meta,검색 수요 포착,0,329,0.0,0
2025-08-27,Meta,쿠폰 리커버리,0,278,1593.34,13
2025-08-27,Google,브랜드 퍼포먼스,0,283,0.0,0
2025-08-27,Google,검색 수요 포착,1,930,18285.51,218
2025-08-27,Google,쿠폰 리커버리,0,290,2834.37,22
2025-08-27,Naver,브랜드 퍼포먼스,0,276,1228.55,9
2025-08-27,Naver,검색 수요 포착,1,983,15894.87,217
2025-08-27,Naver,쿠폰 리커버리,0,243,1326.92,13
2025-08-27,Instagram,브랜드 퍼포먼스,0,256,3580.7,26
2025-08-27,Instagram,검색 수요 포착,0,337,0.0,0
2025-08-27,Instagram,쿠폰 리커버리,0,280,0.0,0
2025-08-28,Meta,브랜드 퍼포먼스,0,277,2955.49,19
2025-08-28,Meta,검색 수요 포착,0,300,0.0,0
2025-08-28,Meta,쿠폰 리커버리,0,265,1663.21,14
2025-08-28,Google,브랜드 퍼포먼스,0,283,0.0,0
2025-08-28,Google,검색 수요 포착,1,980,24598.67,296
2025-08-28,Google,쿠폰 리커버리,0,339,2619.72,21
2025-08-28,Naver,브랜드 퍼포먼스,0,291,935.38,5
2025-08-28,Naver,검색 수요 포착,1,880,5916.54,81
2025-08-28,Naver,쿠폰 리커버리,0,303,3604.51,29
2025-08-28,Instagram,브랜드 퍼포먼스,0,233,3791.03,27
2025-08-28,Instagram,검색 수요 포착,0,361,0.0,0
2025-08-28,Instagram,쿠폰 리커버리,0,309,0.0,0
2025-08-29,Meta,브랜드 퍼포먼스,1,583,14909.87,134
2025-08-29,Meta,검색 수요 포착,0,341,0.0,0
2025-08-29,Meta,쿠폰 리커버리,0,293,1961.32,14
2025-08-29,Google,브랜드 퍼포먼스,0,284,0.0,0
2025-08-29,Google,검색 수요 포착,0,355,2413.47,24
2025-08-29,Google,쿠폰 리커버리,0,314,3264.56,25
2025-08-29,Naver,브랜드 퍼포먼스,0,284,2315.36,14
2025-08-29,Naver,검색 수요 포착,0,371,1825.35,19
2025-08-29,Naver,쿠폰 리커버리,0,292,1103.02,8
2025-08-29,Instagram,브랜드 퍼포먼스,1,631,24807.89,210
2025-08-29,Instagram,검색 수요 포착,0,375,0.0,0
2025-08-29,Instagram,쿠폰 리커버리,0,314,0.0,0
2025-08-30,Meta,브랜드 퍼포먼스,1,620,23547.94,195
2025-08-30,Meta,검색 수요 포착,0,381,0.0,0
2025-08-30,Meta,쿠폰 리커버리,0,269,1492.21,11
2025-08-30,Google,브랜드 퍼포먼스,0,275,0.0,0
2025-08-30,Google,검색 수요 포착,0,342,4356.32,46
2025-08-30,Google,쿠폰 리커버리,0,296,2709.97,21
2025-08-30,Naver,브랜드 퍼포먼스,0,300,3516.08,23
2025-08-30,Naver,검색 수요 포착,0,395,1508.85,15
2025-08-30,Naver,쿠폰 리커버리,0,264,747.19,6
2025-08-30,Instagram,브랜드 퍼포먼스,1,655,28968.39,239
2025-08-30,Instagram,검색 수요 포착,0,398,0.0,0
2025-08-30,Instagram,쿠폰 리커버리,0,312,0.0,0
2025-08-31,Meta,브랜드 퍼포먼스,1,669,23685.07,206
2025-08-31,Meta,검색 수요 포착,0,373,0.0,0
2025-08-31,Meta,쿠폰 리커버리,0,317,1371.44,10
2025-08-31,Google,브랜드 퍼포먼스,0,320,0.0,0
2025-08-31,Google,검색 수요 포착,0,433,6666.29,64
2025-08-31,Google,쿠폰 리커버리,0,250,381.8,3
2025-08-31,Naver,브랜드 퍼포먼스,0,260,998.33,5
2025-08-31,Naver,검색 수요 포착,0,430,762.95,8
2025-08-31,Naver,쿠폰 리커버리,0,314,4066.57,32
2025-08-31,Instagram,브랜드 퍼포먼스,1,683,29363.74,341
2025-08-31,Instagram,검색 수요 포착,0,357,0.0,0
2025-08-31,Instagram,쿠폰 리커버리,0,264,0.0,0
2025-09-01,Meta,브랜드 퍼포먼스,0,180,3009.09,19
2025-09-01,Meta,검색 수요 포착,0,310,0.0,0
2025-09-01,Meta,쿠폰 리커버리,0,292,626.38,4
2025-09-01,Google,브랜드 퍼포먼스,0,237,0.0,0
2025-09-01,Google,검색 수요 포착,1,957,14464.93,205
2025-09-01,Google,쿠폰 리커버리,0,256,2335.33,18
2025-09-01,Naver,브랜드 퍼포먼스,0,217,2047.46,14
2025-09-01,Naver,검색 수요 포착,1,950,13952.68,191
2025-09-01,Naver,쿠폰 리커버리,0,288,0.0,0
2025-09-01,Instagram,브랜드 퍼포먼스,0,250,2883.87,21
2025-09-01,Instagram,검색 수요 포착,0,284,0.0,0
2025-09-01,Instagram,쿠폰 리커버리,0,227,0.0,0
2025-09-02,Meta,브랜드 퍼포먼스,0,207,1308.79,8
2025-09-02,Meta,검색 수요 포착,0,363,0.0,0
2025-09-02,Meta,쿠폰 리커버리,0,286,2956.8,24
2025-09-02,Google,브랜드 퍼포먼스,0,263,0.0,0
2025-09-02,Google,검색 수요 포착,1,1031,30010.94,376
2025-09-02,Google,쿠폰 리커버리,0,274,1262.53,10
2025-09-02,Naver,브랜드 퍼포먼스,0,224,3637.44,22
2025-09-02,Naver,검색 수요 포착,1,891,2293.13,33
2025-09-02,Naver,쿠폰 리커버리,0,248,1279.53,9
2025-09-02,Instagram,브랜드 퍼포먼스,0,263,3775.35,30
2025-09-02,Instagram,검색 수요 포착,0,342,0.0,0
2025-09-02,Instagram,쿠폰 리커버리,0,276,0.0,0
2025-09-03,Meta,브랜드 퍼포먼스,0,225,1552.61,10
2025-09-03,Meta,검색 수요 포착,0,356,0.0,0
2025-09-03,Meta,쿠폰 리커버리,0,274,1556.59,11
2025-09-03,Google,브랜드 퍼포먼스,0,216,0.0,0
2025-09-03,Google,검색 수요 포착,1,1043,23135.92,297
2025-09-03,Google,쿠폰 리커버리,0,238,824.45,6
2025-09-03,Naver,브랜드 퍼포먼스,0,274,2283.01,12
2025-09-03,Naver,검색 수요 포착,1,882,3177.52,41
2025-09-03,Naver,쿠폰 리커버리,0,265,1031.28,8
2025-09-03,Instagram,브랜드 퍼포먼스,0,207,2769.18,18
2025-09-03,Instagram,검색 수요 포착,0,381,0.0,0
2025-09-03,Instagram,쿠폰 리커버리,0,254,0.0,0
2025-09-04,Meta,브랜드 퍼포먼스,0,282,2795.04,20
2025-09-04,Meta,검색 수요 포착,0,321,0.0,0
2025-09-04,Meta,쿠폰 리커버리,0,285,1509.23,14
2025-09-04,Google,브랜드 퍼포먼스,0,256,0.0,0
2025-09-04,Google,검색 수요 포착,1,889,8426.59,110
2025-09-04,Google,쿠폰 리커버리,0,281,4582.21,39
2025-09-04,Naver,브랜드 퍼포먼스,0,227,1860.79,12
2025-09-04,Naver,검색 수요 포착,1,878,8365.2,115
2025-09-04,Naver,쿠폰 리커버리,0,274,1619.12,12
2025-09-04,Instagram,브랜드 퍼포먼스,0,191,3659.88,24
2025-09-04,Instagram,검색 수요 포착,0,361,0.0,0
2025-09-04,Instagram,쿠폰 리커버리,0,251,0.0,0
2025-09-05,Meta,브랜드 퍼포먼스,1,619,27857.19,236
2025-09-05,Meta,검색 수요 포착,0,388,0.0,0
2025-09-05,Meta,쿠폰 리커버리,0,306,730.29,7
2025-09-05,Google,브랜드 퍼포먼스,0,204,0.0,0
2025-09-05,Google,검색 수요 포착,0,384,2415.55,25
2025-09-05,Google,쿠폰 리커버리,0,389,4026.01,34
2025-09-05,Naver,브랜드 퍼포먼스,0,244,916.68,5
2025-09-05,Naver,검색 수요 포착,0,338,4012.38,42
2025-09-05,Naver,쿠폰 리커버리,0,298,410.79,3
2025-09-05,Instagram,브랜드 퍼포먼스,1,606,26389.66,253
2025-09-05,Instagram,검색 수요 포착,0,320,0.0,0
2025-09-05,Instagram,쿠폰 리커버리,0,322,0.0,0
2025-09-06,Meta,브랜드 퍼포먼스,1,595,16348.62,147
2025-09-06,Meta,검색 수요 포착,0,323,0.0,0
2025-09-06,Meta,쿠폰 리커버리,0,332,2261.67,16
2025-09-06,Google,브랜드 퍼포먼스,0,201,0.0,0
2025-09-06,Google,검색 수요 포착,0,360,3822.03,36
2025-09-06,Google,쿠폰 리커버리,0,298,2426.78,18
2025-09-06,Naver,브랜드 퍼포먼스,0,200,3375.99,22
2025-09-06,Naver,검색 수요 포착,0,331,1228.21,13
2025-09-06,Naver,쿠폰 리커버리,0,260,835.91,6
2025-09-06,Instagram,브랜드 퍼포먼스,1,697,26420.27,232
2025-09-06,Instagram,검색 수요 포착,0,402,0.0,0
2025-09-06,Instagram,쿠폰 리커버리,0,318,0.0,0
2025-09-07,Meta,브랜드 퍼포먼스,1,692,20286.66,174
2025-09-07,Meta,검색 수요 포착,0,345,0.0,0
2025-09-07,Meta,쿠폰 리커버리,0,307,1912.87,15
2025-09-07,Google,브랜드 퍼포먼스,0,260,0.0,0
2025-09-07,Google,검색 수요 포착,0,399,5712.47,56
2025-09-07,Google,쿠폰 리커버리,0,297,519.31,3
2025-09-07,Naver,브랜드 퍼포먼스,0,244,2388.73,15
2025-09-07,Naver,검색 수요 포착,0,382,1534.4,16
2025-09-07,Naver,쿠폰 리커버리,0,309,1701.0,14
2025-09-07,Instagram,브랜드 퍼포먼스,1,586,27580.97,251
2025-09-07,Instagram,검색 수요 포착,0,326,0.0,0
2025-09-07,Instagram,쿠폰 리커버리,0,317,0.0,0
2025-09-08,Meta,브랜드 퍼포먼스,0,205,1238.13,8
2025-09-08,Meta,검색 수요 포착,0,372,0.0,0
2025-09-08,Meta,쿠폰 리커버리,0,278,2655.53,22
2025-09-08,Google,브랜드 퍼포먼스,0,191,0.0,0
2025-09-08,Google,검색 수요 포착,1,991,24099.25,312
2025-09-08,Google,쿠폰 리커버리,0,305,1340.45,11
2025-09-08,Naver,브랜드 퍼포먼스,0,250,890.98,5
2025-09-08,Naver,검색 수요 포착,1,820,3326.78,39
2025-09-08,Naver,쿠폰 리커버리,0,322,2931.37,24
2025-09-08,Instagram,브랜드 퍼포먼스,0,288,2875.67,20
2025-09-08,Instagram,검색 수요 포착,0,371,0.0,0
2025-09-08,Instagram,쿠폰 리커버리,0,264,0.0,0
2025-09-09,Meta,브랜드 퍼포먼스,0,262,2578.57,18
2025-09-09,Meta,검색 수요 포착,0,341,0.0,0
2025-09-09,Meta,쿠폰 리커버리,0,363,962.8,6
2025-09-09,Google,브랜드 퍼포먼스,0,227,0.0,0
2025-09-09,Google,검색 수요 포착,1,951,25388.38,299
2025-09-09,Google,쿠폰 리커버리,0,223,1007.85,7
2025-09-09,Naver,브랜드 퍼포먼스,0,144,813.56,5
2025-09-09,Naver,검색 수요 포착,1,921,11096.93,150
2025-09-09,Naver,쿠폰 리커버리,0,266,1552.85,11
2025-09-09,Instagram,브랜드 퍼포먼스,0,272,3086.0,25
2025-09-09,Instagram,검색 수요 포착,0,328,0.0,0
2025-09-09,Instagram,쿠폰 리커버리,0,281,0.0,0
2025-09-10,Meta,브랜드 퍼포먼스,0,266,2514.84,14
2025-09-10,Meta,검색 수요 포착,0,404,0.0,0
2025-09-10,Meta,쿠폰 리커버리,0,328,1428.57,11
2025-09-10,Google,브랜드 퍼포먼스,0,188,0.0,0
2025-09-10,Google,검색 수요 포착,1,972,23764.82,292
2025-09-10,Google,쿠폰 리커버리,0,302,1660.42,14
2025-09-10,Naver,브랜드 퍼포먼스,0,238,1255.17,8
2025-09-10,Naver,검색 수요 포착,1,909,8098.83,101
2025-09-10,Naver,쿠폰 리커버리,0,289,2063.79,15
2025-09-10,Instagram,브랜드 퍼포먼스,0,254,3201.15,20
2025-09-10,Instagram,검색 수요 포착,0,372,0.0,0
2025-09-10,Instagram,쿠폰 리커버리,0,248,0.0,0
2025-09-11,Meta,브랜드 퍼포먼스,0,203,2553.61,18
2025-09-11,Meta,검색 수요 포착,0,341,0.0,0
2025-09-11,Meta,쿠폰 리커버리,0,263,1883.33,12
2025-09-11,Google,브랜드 퍼포먼스,0,255,0.0,0
2025-09-11,Google,검색 수요 포착,1,1052,36231.71,508
2025-09-11,Google,쿠폰 리커버리,0,346,0.0,0
2025-09-11,Naver,브랜드 퍼포먼스,0,216,2456.81,18
2025-09-11,Naver,검색 수요 포착,1,891,9198.34,132
2025-09-11,Naver,쿠폰 리커버리,0,318,1036.59,9
2025-09-11,Instagram,브랜드 퍼포먼스,0,254,3685.29,30
2025-09-11,Instagram,검색 수요 포착,0,374,0.0,0
2025-09-11,Instagram,쿠폰 리커버리,0,313,0.0,0
2025-09-12,Meta,브랜드 퍼포먼스,1,633,26877.64,241
2025-09-12,Meta,검색 수요 포착,0,386,0.0,0
2025-09-12,Meta,쿠폰 리커버리,0,317,225.51,2
2025-09-12,Google,브랜드 퍼포먼스,0,263,0.0,0
2025-09-12,Google,검색 수요 포착,0,430,4454.8,46
2025-09-12,Google,쿠폰 리커버리,0,345,1212.74,11
2025-09-12,Naver,브랜드 퍼포먼스,0,203,493.59,3
2025-09-12,Naver,검색 수요 포착,0,345,2257.45,23
2025-09-12,Naver,쿠폰 리커버리,0,283,2129.66,16
2025-09-12,Instagram,브랜드 퍼포먼스,1,643,23767.23,239
2025-09-12,Instagram,검색 수요 포착,0,392,0.0,0
2025-09-12,Instagram,쿠폰 리커버리,0,249,0.0,0
2025-09-13,Meta,브랜드 퍼포먼스,1,654,21552.52,173
2025-09-13,Meta,검색 수요 포착,0,360,0.0,0
2025-09-13,Meta,쿠폰 리커버리,0,250,1447.52,10
2025-09-13,Google,브랜드 퍼포먼스,0,232,0.0,0
2025-09-13,Google,검색 수요 포착,0,459,3603.11,36
2025-09-13,Google,쿠폰 리커버리,0,297,2481.48,20
2025-09-13,Naver,브랜드 퍼포먼스,0,281,2787.53,18
2025-09-13,Naver,검색 수요 포착,0,333,2105.01,21
2025-09-13,Naver,쿠폰 리커버리,0,333,711.66,5
2025-09-13,Instagram,브랜드 퍼포먼스,1,666,26852.19,235
2025-09-13,Instagram,검색 수요 포착,0,326,0.0,0
2025-09-13,Instagram,쿠폰 리커버리,0,245,0.0,0
2025-09-14,Meta,브랜드 퍼포먼스,1,679,27321.89,220
2025-09-14,Meta,검색 수요 포착,0,369,0.0,0
2025-09-14,Meta,쿠폰 리커버리,0,282,958.32,10
2025-09-14,Google,브랜드 퍼포먼스,0,235,0.0,0
2025-09-14,Google,검색 수요 포착,0,376,4538.15,39
2025-09-14,Google,쿠폰 리커버리,0,288,2110.66,17
2025-09-14,Naver,브랜드 퍼포먼스,0,239,2150.13,15
2025-09-14,Naver,검색 수요 포착,0,353,1031.11,11
2025-09-14,Naver,쿠폰 리커버리,0,319,2259.89,20
2025-09-14,Instagram,브랜드 퍼포먼스,1,657,27530.13,286
2025-09-14,Instagram,검색 수요 포착,0,354,0.0,0
2025-09-14,Instagram,쿠폰 리커버리,0,371,0.0,0
2025-09-15,Meta,브랜드 퍼포먼스,0,234,2022.44,11
2025-09-15,Meta,검색 수요 포착,0,350,0.0,0
2025-09-15,Meta,쿠폰 리커버리,0,208,1424.39,12
2025-09-15,Google,브랜드 퍼포먼스,0,196,0.0,0
2025-09-15,Google,검색 수요 포착,1,1040,25820.22,314
2025-09-15,Google,쿠폰 리커버리,0,380,677.65,5
2025-09-15,Naver,브랜드 퍼포먼스,0,284,1774.39,11
2025-09-15,Naver,검색 수요 포착,1,957,8119.52,115
2025-09-15,Naver,쿠폰 리커버리,0,336,1273.69,9
2025-09-15,Instagram,브랜드 퍼포먼스,0,190,2873.85,18
2025-09-15,Instagram,검색 수요 포착,0,434,0.0,0
2025-09-15,Instagram,쿠폰 리커버리,0,328,0.0,0
2025-09-16,Meta,브랜드 퍼포먼스,0,303,3332.72,22
2025-09-16,Meta,검색 수요 포착,0,356,0.0,0
2025-09-16,Meta,쿠폰 리커버리,0,334,0.0,0
2025-09-16,Google,브랜드 퍼포먼스,0,185,0.0,0
2025-09-16,Google,검색 수요 포착,1,953,23965.39,285
2025-09-16,Google,쿠폰 리커버리,0,264,1015.63,7
2025-09-16,Naver,브랜드 퍼포먼스,0,301,1274.15,9
2025-09-16,Naver,검색 수요 포착,1,942,12781.05,172
2025-09-16,Naver,쿠폰 리커버리,0,199,907.92,7
2025-09-16,Instagram,브랜드 퍼포먼스,0,262,2832.12,19
2025-09-16,Instagram,검색 수요 포착,0,370,0.0,0
2025-09-16,Instagram,쿠폰 리커버리,0,337,0.0,0
2025-09-17,Meta,브랜드 퍼포먼스,0,247,1309.0,10
2025-09-17,Meta,검색 수요 포착,0,341,0.0,0
2025-09-17,Meta,쿠폰 리커버리,0,286,2274.85,18
2025-09-17,Google,브랜드 퍼포먼스,0,259,0.0,0
2025-09-17,Google,검색 수요 포착,1,946,18592.65,218
2025-09-17,Google,쿠폰 리커버리,0,287,1525.1,12
2025-09-17,Naver,브랜드 퍼포먼스,0,238,1827.54,9
2025-09-17,Naver,검색 수요 포착,1,1027,12582.51,160
2025-09-17,Naver,쿠폰 리커버리,0,305,696.0,5
2025-09-17,Instagram,브랜드 퍼포먼스,0,230,3136.2,27
2025-09-17,Instagram,검색 수요 포착,0,363,0.0,0
2025-09-17,Instagram,쿠폰 리커버리,0,258,0.0,0
2025-09-18,Meta,브랜드 퍼포먼스,0,278,3349.45,23
2025-09-18,Meta,검색 수요 포착,0,328,0.0,0
2025-09-18,Meta,쿠폰 리커버리,0,344,781.12,4
2025-09-18,Google,브랜드 퍼포먼스,0,263,0.0,0
2025-09-18,Google,검색 수요 포착,1,969,20927.5,266
2025-09-18,Google,쿠폰 리커버리,0,277,2310.56,19
2025-09-18,Naver,브랜드 퍼포먼스,0,244,1095.98,6
2025-09-18,Naver,검색 수요 포착,1,942,7804.88,111
2025-09-18,Naver,쿠폰 리커버리,0,218,2404.71,21
2025-09-18,Instagram,브랜드 퍼포먼스,0,270,3436.84,23
2025-09-18,Instagram,검색 수요 포착,0,363,0.0,0
2025-09-18,Instagram,쿠폰 리커버리,0,391,0.0,0
2025-09-19,Meta,브랜드 퍼포먼스,1,591,20008.19,161
2025-09-19,Meta,검색 수요 포착,0,384,0.0,0
2025-09-19,Meta,쿠폰 리커버리,0,329,1575.93,13
2025-09-19,Google,브랜드 퍼포먼스,0,291,0.0,0
2025-09-19,Google,검색 수요 포착,0,379,5991.61,63
2025-09-19,Google,쿠폰 리커버리,0,271,276.71,2
2025-09-19,Naver,브랜드 퍼포먼스,0,269,2173.22,16
2025-09-19,Naver,검색 수요 포착,0,332,2670.87,28
2025-09-19,Naver,쿠폰 리커버리,0,294,411.99,3
2025-09-19,Instagram,브랜드 퍼포먼스,1,583,24058.74,251
2025-09-19,Instagram,검색 수요 포착,0,358,0.0,0
2025-09-19,Instagram,쿠폰 리커버리,0,326,0.0,0
2025-09-20,Meta,브랜드 퍼포먼스,1,654,29887.19,229
2025-09-20,Meta,검색 수요 포착,0,390,0.0,0
2025-09-20,Meta,쿠폰 리커버리,0,250,784.83,6
2025-09-20,Google,브랜드 퍼포먼스,0,235,0.0,0
2025-09-20,Google,검색 수요 포착,0,339,2185.0,21
2025-09-20,Google,쿠폰 리커버리,0,359,4614.71,40
2025-09-20,Naver,브랜드 퍼포먼스,0,223,1237.46,8
2025-09-20,Naver,검색 수요 포착,0,386,3017.7,32
2025-09-20,Naver,쿠폰 리커버리,0,306,1580.66,12
2025-09-20,Instagram,브랜드 퍼포먼스,1,664,27906.6,232
2025-09-20,Instagram,검색 수요 포착,0,358,0.0,0
2025-09-20,Instagram,쿠폰 리커버리,0,252,0.0,0
2025-09-21,Meta,브랜드 퍼포먼스,1,671,19849.19,171
2025-09-21,Meta,검색 수요 포착,0,277,0.0,0
2025-09-21,Meta,쿠폰 리커버리,0,254,1157.73,12
2025-09-21,Google,브랜드 퍼포먼스,0,197,0.0,0
2025-09-21,Google,검색 수요 포착,0,359,3831.13,39
2025-09-21,Google,쿠폰 리커버리,0,300,1675.17,15
2025-09-21,Naver,브랜드 퍼포먼스,0,202,1288.0,8
2025-09-21,Naver,검색 수요 포착,0,371,1969.68,22
2025-09-21,Naver,쿠폰 리커버리,0,298,1262.25,10
2025-09-21,Instagram,브랜드 퍼포먼스,1,653,22816.72,212
2025-09-21,Instagram,검색 수요 포착,0,398,0.0,0
2025-09-21,Instagram,쿠폰 리커버리,0,225,0.0,0
2025-09-22,Meta,브랜드 퍼포먼스,0,248,3116.59,21
2025-09-22,Meta,검색 수요 포착,0,312,0.0,0
2025-09-22,Meta,쿠폰 리커버리,0,277,272.14,3
2025-09-22,Google,브랜드 퍼포먼스,0,218,0.0,0
2025-09-22,Google,검색 수요 포착,1,1009,23059.43,268
2025-09-22,Google,쿠폰 리커버리,0,332,1236.04,9
2025-09-22,Naver,브랜드 퍼포먼스,0,251,405.03,2
2025-09-22,Naver,검색 수요 포착,1,913,8915.77,114
2025-09-22,Naver,쿠폰 리커버리,0,286,2439.12,20
2025-09-22,Instagram,브랜드 퍼포먼스,0,228,2704.55,18
2025-09-22,Instagram,검색 수요 포착,0,346,0.0,0
2025-09-22,Instagram,쿠폰 리커버리,0,267,0.0,0
2025-09-23,Meta,브랜드 퍼포먼스,0,296,1982.31,14
2025-09-23,Meta,검색 수요 포착,0,345,0.0,0
2025-09-23,Meta,쿠폰 리커버리,0,292,2207.32,17
2025-09-23,Google,브랜드 퍼포먼스,0,245,0.0,0
2025-09-23,Google,검색 수요 포착,1,1080,29329.31,388
2025-09-23,Google,쿠폰 리커버리,0,325,943.64,7
2025-09-23,Naver,브랜드 퍼포먼스,0,227,562.8,4
2025-09-23,Naver,검색 수요 포착,1,869,5500.82,69
2025-09-23,Naver,쿠폰 리커버리,0,284,3446.47,26
2025-09-23,Instagram,브랜드 퍼포먼스,0,284,3230.98,25
2025-09-23,Instagram,검색 수요 포착,0,370,0.0,0
2025-09-23,Instagram,쿠폰 리커버리,0,266,0.0,0
2025-09-24,Meta,브랜드 퍼포먼스,0,266,2343.66,16
2025-09-24,Meta,검색 수요 포착,0,360,0.0,0
2025-09-24,Meta,쿠폰 리커버리,0,342,1225.03,10
2025-09-24,Google,브랜드 퍼포먼스,0,267,0.0,0
2025-09-24,Google,검색 수요 포착,1,952,26616.7,323
2025-09-24,Google,쿠폰 리커버리,0,267,1089.36,8
2025-09-24,Naver,브랜드 퍼포먼스,0,192,2013.09,16
2025-09-24,Naver,검색 수요 포착,1,932,4771.96,74
2025-09-24,Naver,쿠폰 리커버리,0,235,1758.54,15
2025-09-24,Instagram,브랜드 퍼포먼스,0,222,3203.08,21
2025-09-24,Instagram,검색 수요 포착,0,297,0.0,0
2025-09-24,Instagram,쿠폰 리커버리,0,341,0.0,0
2025-09-25,Meta,브랜드 퍼포먼스,0,276,2665.01,15
2025-09-25,Meta,검색 수요 포착,0,398,0.0,0
2025-09-25,Meta,쿠폰 리커버리,0,311,877.01,7
2025-09-25,Google,브랜드 퍼포먼스,0,252,0.0,0
2025-09-25,Google,검색 수요 포착,1,962,14869.92,192
2025-09-25,Google,쿠폰 리커버리,0,316,2668.23,19
2025-09-25,Naver,브랜드 퍼포먼스,0,285,2687.23,18
2025-09-25,Naver,검색 수요 포착,1,931,3892.63,44
2025-09-25,Naver,쿠폰 리커버리,0,310,1234.23,10
2025-09-25,Instagram,브랜드 퍼포먼스,0,242,2967.34,19
2025-09-25,Instagram,검색 수요 포착,0,373,0.0,0
2025-09-25,Instagram,쿠폰 리커버리,0,223,0.0,0
2025-09-26,Meta,브랜드 퍼포먼스,1,620,29256.08,241
2025-09-26,Meta,검색 수요 포착,0,371,0.0,0
2025-09-26,Meta,쿠폰 리커버리,0,259,456.1,3
2025-09-26,Google,브랜드 퍼포먼스,0,226,0.0,0
2025-09-26,Google,검색 수요 포착,0,326,3020.97,26
2025-09-26,Google,쿠폰 리커버리,0,323,3398.05,27
2025-09-26,Naver,브랜드 퍼포먼스,0,240,1964.04,14
2025-09-26,Naver,검색 수요 포착,0,389,700.87,7
2025-09-26,Naver,쿠폰 리커버리,0,278,2645.49,22
2025-09-26,Instagram,브랜드 퍼포먼스,1,686,24989.54,204
2025-09-26,Instagram,검색 수요 포착,0,358,0.0,0
2025-09-26,Instagram,쿠폰 리커버리,0,206,0.0,0
2025-09-27,Meta,브랜드 퍼포먼스,1,626,19069.31,165
2025-09-27,Meta,검색 수요 포착,0,301,0.0,0
2025-09-27,Meta,쿠폰 리커버리,0,320,2868.51,24
2025-09-27,Google,브랜드 퍼포먼스,0,188,0.0,0
2025-09-27,Google,검색 수요 포착,0,377,4393.6,42
2025-09-27,Google,쿠폰 리커버리,0,280,3266.54,26
2025-09-27,Naver,브랜드 퍼포먼스,0,267,0.0,0
2025-09-27,Naver,검색 수요 포착,0,432,2690.4,27
2025-09-27,Naver,쿠폰 리커버리,0,312,3655.94,30
2025-09-27,Instagram,브랜드 퍼포먼스,1,681,32580.12,316
2025-09-27,Instagram,검색 수요 포착,0,349,0.0,0
